353,353,1032
354,354,1032
355,355,1031
356,356,1031
357,357,1029
358,358,1025
359,359,1029
360,360,1033
361,361,1027
362,362,1030
363,363,1031
364,364,1034
365,365,1034
366,366,1036
367,367,1036
368,368,1036
369,369,1026
370,370,1027
371,371,1028
372,372,1029
373,373,1030
374,374,1027
375,375,1034
376,376,1036
377,377,1034
378,378,1036
379,379,1036
380,380,1034
381,381,1036
382,382,1032
383,383,1029
384,384,1031
385,385,1029
386,386,1034
387,387,1030
388,388,1031
389,389,1034
390,390,1035
391,391,1030
392,392,1036
393,393,1038
394,394,1037
395,395,1038
396,396,1034
397,397,1033
398,398,1040
399,399,1042
400,400,1038
401,401,1036
402,402,1035
403,403,1034
404,404,1036
405,405,1037
406,406,1038
407,407,1038
408,408,1043
409,409,1047
410,410,1047
411,411,1047
412,412,1046
413,413,1046
414,414,1038
415,415,1036
416,416,1034
417,417,1032
418,418,1032
419,419,1033
420,420,1034
421,421,1032
422,422,1032
423,423,1034
424,424,1034
425,425,1039
426,426,1037
427,427,1037
428,428,1032
429,429,1028
430,430,1027
431,431,1028
432,432,1029
433,433,1026
434,434,1020
435,435,1019
436,436,1017
437,437,1014
438,438,1013
439,439,1014
440,440,1012
441,441,1013
442,442,1017
443,443,1015
444,444,1012
445,445,1009
446,446,1010
447,447,1008
448,448,1010
449,449,1009
450,450,1009
451,451,1008
452,452,1011
453,453,1009
454,454,1009
455,455,1008
456,456,1006
457,457,1003
458,458,1003
459,459,1003
460,460,1003
461,461,1003
462,462,1006
463,463,1005
464,464,1009
465,465,1011
466,466,1012
467,467,1009
468,468,1007
469,469,1010
470,470,1011
471,471,1017
472,472,1021
473,473,1021
474,474,1021
475,475,1026
476,476,1024
477,477,1025
478,478,1030
479,479,1028
480,480,1026
481,481,1030
482,482,1037
483,483,1039
484,484,1039
485,485,1038
486,486,1039
487,487,1035
488,488,1037
489,489,1040
490,490,1037
491,491,1034
492,492,1039
493,493,1038
494,494,1040
495,495,1040
496,496,1039
497,497,1040
498,498,1043
499,499,1044
500,500,1038
501,501,1037
502,502,1042
503,503,1040
504,504,1040
505,505,1043
506,506,1041
507,507,1046
508,508,1044
509,509,1044
510,510,1044
511,511,1043
512,512,1039
513,513,1044
514,514,1045
515,515,1040
516,516,1043
517,517,1042
518,518,1043
519,519,1038
520,520,1039
521,521,1038
522,522,1037
523,523,1037
524,524,1033
525,525,1030
526,526,1037
527,527,1037
528,528,1036
529,529,1034
530,530,1035
531,531,1035
532,532,1033
533,533,1037
534,534,1043
535,535,1042
536,536,1040
537,537,1040
538,538,1036
539,539,1038
540,540,1043
541,541,1043
542,542,1046
543,543,1047
544,544,1043
545,545,1045
546,546,1044
547,547,1043
548,548,1044
549,549,1040
550,550,1042
551,551,1041
552,552,1041
553,553,1034
554,554,1032
555,555,1034
556,556,1035
557,557,1036
558,558,1039
559,559,1036
560,560,1031
561,561,1031
562,562,1030
563,563,1033
564,564,1031
565,565,1025
566,566,1020
567,567,1019
568,568,1013
569,569,1012
570,570,1016
571,571,1014
572,572,1011
573,573,1013
574,574,1014
575,575,1013
576,576,1012
577,577,1013
578,578,1014
579,579,1018
580,580,1015
581,581,1013
582,582,1013
583,583,1011
584,584,1003
585,585,999
586,586,998
587,587,995
588,588,999
589,589,1000
590,590,997
591,591,996
592,592,996
593,593,998
594,594,997
595,595,997
596,596,997
597,597,995
598,598,995
599,599,991
600,600,990
601,601,990
602,602,991
603,603,987
604,604,988
605,605,989
606,606,990
607,607,993
608,608,994
609,609,993
610,610,992
611,611,999
612,612,1000
613,613,1002
614,614,1005
615,615,1003
616,616,1001
617,617,999
618,618,998
619,619,997
620,620,999
621,621,994
622,622,993
623,623,991
624,624,988
625,625,991
626,626,995
627,627,992
628,628,990
629,629,985
630,630,987
631,631,992
632,632,987
633,633,990
634,634,981
635,635,984
636,636,983
637,637,987
638,638,986
639,639,987
640,640,983
641,641,986
642,642,980
643,643,980
644,644,977
645,645,971
646,646,970
647,647,970
648,648,966
649,649,964
650,650,970
651,651,968
652,652,970
653,653,968
654,654,972
655,655,969
656,656,972
657,657,978
658,658,976
659,659,973
660,660,971
661,661,971
662,662,978
663,663,978
664,664,975
665,665,979
666,666,986
667,667,990
668,668,993
669,669,995
670,670,995
671,671,999
672,672,1000
673,673,999
674,674,999
675,675,1000
676,676,999
677,677,998
678,678,1002
679,679,1000
680,680,1001
681,681,1003
682,682,1008
683,683,1009
684,684,1011
685,685,1012
686,686,1012
687,687,1011
688,688,1011
689,689,1010
690,690,1012
691,691,1013
692,692,1013
693,693,1013
694,694,1011
695,695,1013
696,696,1012
697,697,1015
698,698,1017
699,699,1023
700,700,1023
701,701,1019
702,702,1020
703,703,1022
704,704,1021
705,705,1020
706,706,1019
707,707,1017
708,708,1016
709,709,1015
710,710,1015
711,711,1012
712,712,1016
713,713,1009
714,714,1005
715,715,1005
716,716,1003
717,717,1000
718,718,998
719,719,1000
720,720,995
721,721,988
722,722,986
723,723,995
724,724,999
725,725,999
726,726,999
727,727,1000
728,728,1003
729,729,1003
730,730,1002
731,731,1000
732,732,1000
733,733,1000
734,734,997
735,735,996
736,736,990
737,737,989
738,738,988
739,739,983
740,740,981
741,741,986
742,742,987
743,743,988
744,744,984
745,745,984
746,746,984
747,747,985
748,748,984
749,749,987
750,750,985
751,751,983
752,752,980
753,753,979
754,754,980
755,755,978
756,756,977
757,757,979
758,758,979
759,759,981
760,760,981
761,761,980
762,762,977
763,763,977
764,764,977
765,765,977
766,766,979
767,767,983
768,768,985
769,769,979
770,770,982
771,771,984
772,772,989
773,773,990
774,774,993
775,775,988
776,776,988
777,777,986
778,778,980
779,779,977
780,780,976
781,781,981
782,782,981
783,783,980
784,784,974
785,785,975
786,786,971
787,787,970
788,788,970
789,789,972
790,790,973
791,791,973
792,792,974
793,793,970
794,794,974
795,795,974
796,796,972
797,797,970
798,798,966
799,799,958
800,800,958
801,801,959
802,802,960
803,803,958
804,804,953
805,805,952
806,806,952
807,807,956
808,808,956
809,809,955
810,810,954
811,811,955
812,812,951
813,813,958
814,814,962
815,815,966
816,816,966
817,817,958
818,818,959
819,819,961
820,820,961
821,821,962
822,822,958
823,823,960
824,824,961
825,825,962
826,826,965
827,827,967
828,828,966
829,829,971
830,830,971
831,831,975
832,832,971
833,833,977
834,834,977
835,835,974
836,836,976
837,837,972
838,838,972
839,839,972
840,840,973
841,841,978
842,842,979
843,843,982
844,844,984
845,845,976
846,846,985
847,847,979
848,848,982
849,849,987
850,850,985
851,851,984
852,852,980
853,853,978
854,854,979
855,855,981
856,856,978
857,857,977
858,858,976
859,859,972
860,860,970
861,861,971
862,862,971
863,863,967
864,864,968
865,865,969
866,866,969
867,867,973
868,868,974
869,869,973
870,870,975
871,871,971
872,872,975
873,873,979
874,874,980
875,875,982
876,876,983
877,877,982
878,878,983
879,879,987
880,880,991
881,881,988
882,882,993
883,883,993
884,884,988
885,885,992
886,886,990
887,887,987
888,888,987
889,889,986
890,890,980
891,891,984
892,892,983
893,893,975
894,894,977
895,895,979
896,896,977
897,897,986
898,898,986
899,899,987
900,900,991
901,901,988
902,902,988
903,903,983
904,904,981
905,905,980
906,906,981
907,907,982
908,908,983
909,909,981
910,910,984
911,911,981
912,912,980
913,913,983
914,914,983
915,915,982
916,916,983
917,917,980
918,918,986
919,919,985
920,920,983
921,921,982
922,922,985
923,923,983
924,924,976
925,925,979
926,926,974
927,927,970
928,928,968
929,929,972
930,930,976
931,931,976
932,932,977
933,933,977
934,934,974
935,935,975
936,936,977
937,937,973
938,938,972
939,939,972
940,940,971
941,941,965
942,942,967
943,943,975
944,944,973
945,945,968
946,946,971
947,947,973
948,948,969
949,949,975
950,950,977
951,951,977
952,952,974
953,953,979
954,954,980
955,955,984
956,956,988
957,957,989
958,958,994
959,959,993
960,960,997
961,961,997
962,962,997
963,963,998
964,964,1004
965,965,1004
966,966,1007
967,967,1002
968,968,999
969,969,1002
970,970,1001
971,971,997
972,972,997
973,973,997
974,974,992
975,975,994
976,976,991
977,977,989
978,978,990
979,979,987
980,980,985
981,981,986
982,982,981
983,983,982
984,984,975
985,985,975
986,986,975
987,987,976
988,988,973
989,989,974
990,990,974
991,991,975
992,992,977
993,993,976
994,994,977
995,995,976
996,996,973
997,997,971
998,998,974
999,999,974
1000,1000,977
1001,1001,978
1002,1002,974
1003,1003,975
1004,1004,978
1005,1005,980
1006,1006,978
1007,1007,978
1008,1008,977
1009,1009,974
1010,1010,974
1011,1011,979
1012,1012,978
1013,1013,979
1014,1014,976
1015,1015,974
1016,1016,976
1017,1017,971
1018,1018,965
1019,1019,965
1020,1020,960
1021,1021,957
1022,1022,963
1023,1023,966
1024,1024,962
1025,1025,962
1026,1026,963
1027,1027,965
1028,1028,966
1029,1029,970
1030,1030,970
1031,1031,967
1032,1032,966
1033,1033,970
1034,1034,971
1035,1035,971
1036,1036,976
1037,1037,969
1038,1038,971
1039,1039,971
1040,1040,970
1041,1041,973
1042,1042,975
1043,1043,978
1044,1044,977
1045,1045,980
1046,1046,980
1047,1047,983
1048,1048,982
1049,1049,985
1050,1050,986
1051,1051,990
1052,1052,986
1053,1053,988
1054,1054,987
1055,1055,988
1056,1056,990
1057,1057,997
1058,1058,996
1059,1059,998
1060,1060,1004
1061,1061,1006
1062,1062,1008
1063,1063,1010
1064,1064,1009
1065,1065,1012
1066,1066,1014
1067,1067,1014
1068,1068,1018
1069,1069,1022
1070,1070,1022
1071,1071,1025
1072,1072,1025
1073,1073,1030
1074,1074,1029
1075,1075,1029
1076,1076,1028
1077,1077,1028
1078,1078,1023
1079,1079,1021
1080,1080,1021
1081,1081,1019
1082,1082,1023
1083,1083,1023
1084,1084,1023
1085,1085,1027
1086,1086,1027
1087,1087,1030
1088,1088,1029
1089,1089,1028
1090,1090,1021
1091,1091,1023
1092,1092,1028
1093,1093,1030
1094,1094,1028
1095,1095,1029
1096,1096,1029
1097,1097,1031
1098,1098,1036
1099,1099,1039
1100,1100,1035
1101,1101,1032
1102,1102,1033
1103,1103,1035
1104,1104,1034
1105,1105,1038
1106,1106,1038
1107,1107,1040
1108,1108,1039
1109,1109,1038
1110,1110,1033
1111,1111,1030
1112,1112,1031
1113,1113,1033
1114,1114,1033
1115,1115,1030
1116,1116,1029
1117,1117,1028
1118,1118,1026
1119,1119,1022
1120,1120,1026
1121,1121,1028
1122,1122,1023
1123,1123,1021
1124,1124,1024
1125,1125,1027
1126,1126,1027
1127,1127,1031
1128,1128,1029
1129,1129,1026
1130,1130,1022
1131,1131,1019
1132,1132,1022
1133,1133,1021
1134,1134,1021
1135,1135,1020
1136,1136,1024
1137,1137,1027
1138,1138,1028
1139,1139,1020
1140,1140,1018
1141,1141,1029
1142,1142,1030
1143,1143,1030
1144,1144,1027
1145,1145,1027
1146,1146,1028
1147,1147,1030
1148,1148,1025
1149,1149,1022
1150,1150,1021
1151,1151,1024
1152,1152,1023
1153,1153,1025
1154,1154,1023
1155,1155,1017
1156,1156,1024
1157,1157,1022
1158,1158,1024
1159,1159,1030
1160,1160,1031
1161,1161,1026
1162,1162,1026
1163,1163,1027
1164,1164,1024
1165,1165,1023
1166,1166,1022
1167,1167,1017
1168,1168,1018
1169,1169,1017
1170,1170,1016
1171,1171,1016
1172,1172,1015
1173,1173,1020
1174,1174,1022
1175,1175,1027
1176,1176,1030
1177,1177,1032
1178,1178,1031
1179,1179,1031
1180,1180,1028
1181,1181,1028
1182,1182,1028
1183,1183,1030
1184,1184,1028
1185,1185,1030
1186,1186,1034
1187,1187,1041
1188,1188,1041
1189,1189,1035
1190,1190,1036
1191,1191,1035
1192,1192,1036
1193,1193,1034
1194,1194,1034
1195,1195,1036
1196,1196,1039
1197,1197,1043
1198,1198,1044
1199,1199,1042
1200,1200,1040
1201,1201,1039
1202,1202,1040
1203,1203,1039
1204,1204,1042
1205,1205,1036
1206,1206,1037
1207,1207,1037
1208,1208,1038
1209,1209,1032
1210,1210,1039
1211,1211,1036
1212,1212,1037
1213,1213,1040
1214,1214,1039
1215,1215,1040
1216,1216,1040
1217,1217,1038
1218,1218,1043
1219,1219,1044
1220,1220,1043
1221,1221,1043
1222,1222,1043
1223,1223,1039
1224,1224,1036
1225,1225,1032
1226,1226,1037
1227,1227,1038
1228,1228,1037
1229,1229,1038
1230,1230,1043
1231,1231,1040
1232,1232,1042
1233,1233,1034
1234,1234,1036
1235,1235,1040
1236,1236,1038
1237,1237,1040
1238,1238,1045
1239,1239,1047
1240,1240,1054
1241,1241,1054
1242,1242,1052
1243,1243,1051
1244,1244,1046
1245,1245,1042
1246,1246,1042
1247,1247,1041
1248,1248,1038
1249,1249,1038
1250,1250,1040
1251,1251,1034
1252,1252,1034
1253,1253,1032
1254,1254,1033
1255,1255,1034
1256,1256,1031
1257,1257,1028
1258,1258,1027
1259,1259,1030
1260,1260,1033
1261,1261,1030
1262,1262,1029
1263,1263,1030
1264,1264,1028
1265,1265,1029
1266,1266,1032
1267,1267,1033
1268,1268,1036
1269,1269,1033
1270,1270,1031
1271,1271,1032
1272,1272,1033
1273,1273,1031
1274,1274,1033
1275,1275,1030
1276,1276,1029
1277,1277,1030
1278,1278,1025
1279,1279,1021
1280,1280,1020
1281,1281,1026
1282,1282,1026
1283,1283,1028
1284,1284,1025
1285,1285,1025
1286,1286,1023
1287,1287,1018
1288,1288,1022
1289,1289,1018
1290,1290,1021
1291,1291,1019
1292,1292,1020
1293,1293,1023
1294,1294,1023
1295,1295,1024
1296,1296,1029
1297,1297,1029
1298,1298,1032
1299,1299,1031
1300,1300,1027
1301,1301,1029
1302,1302,1031
1303,1303,1029
1304,1304,1030
1305,1305,1026
1306,1306,1026
1307,1307,1027
1308,1308,1030
1309,1309,1036
1310,1310,1036
1311,1311,1037
1312,1312,1035
1313,1313,1031
1314,1314,1031
1315,1315,1032
1316,1316,1031
1317,1317,1034
1318,1318,1028
1319,1319,1031
1320,1320,1030
1321,1321,1027
1322,1322,1030
1323,1323,1032
1324,1324,1033
1325,1325,1030
1326,1326,1034
1327,1327,1035
1328,1328,1031
1329,1329,1032
1330,1330,1029
1331,1331,1030
1332,1332,1028
1333,1333,1029
1334,1334,1027
1335,1335,1030
1336,1336,1032
1337,1337,1029
1338,1338,1032
1339,1339,1033
1340,1340,1031
1341,1341,1031
1342,1342,1034
1343,1343,1031
1344,1344,1031
1345,1345,1029
1346,1346,1029
1347,1347,1029
1348,1348,1030
1349,1349,1029
1350,1350,1023
1351,1351,1025
1352,1352,1023
1353,1353,1021
1354,1354,1021
1355,1355,1014
1356,1356,1016
1357,1357,1015
1358,1358,1009
1359,1359,1008
1360,1360,1005
1361,1361,1000
1362,1362,1004
1363,1363,1003
1364,1364,1003
1365,1365,1006
1366,1366,1006
1367,1367,1007
1368,1368,1007
1369,1369,1008
1370,1370,1009
1371,1371,1005
1372,1372,1002
1373,1373,1002
1374,1374,997
1375,1375,995
1376,1376,1000
1377,1377,1002
1378,1378,1001
1379,1379,1001
1380,1380,1003
1381,1381,1006
1382,1382,1009
1383,1383,1007
1384,1384,1004
1385,1385,1005
1386,1386,1002
1387,1387,998
1388,1388,1000
1389,1389,999
1390,1390,997
1391,1391,1000
1392,1392,999
1393,1393,1002
1394,1394,1000
1395,1395,1002
1396,1396,997
1397,1397,993
1398,1398,996
1399,1399,997
1400,1400,989
1401,1401,988
1402,1402,988
1403,1403,982
1404,1404,984
1405,1405,990
1406,1406,991
1407,1407,991
1408,1408,990
1409,1409,988
1410,1410,985
1411,1411,978
1412,1412,979
1413,1413,977
1414,1414,977
1415,1415,976
1416,1416,979
1417,1417,974
1418,1418,970
1419,1419,967
1420,1420,965
1421,1421,963
1422,1422,961
1423,1423,966
1424,1424,963
1425,1425,966
1426,1426,966
1427,1427,965
1428,1428,966
1429,1429,968
1430,1430,968
1431,1431,970
1432,1432,972
1433,1433,972
1434,1434,971
1435,1435,971
1436,1436,973
1437,1437,978
1438,1438,977
1439,1439,971
1440,1440,968
1441,1441,968
1442,1442,965
1443,1443,964
1444,1444,962
1445,1445,963
1446,1446,965
1447,1447,960
1448,1448,960
1449,1449,967
1450,1450,966
1451,1451,960
1452,1452,964
1453,1453,964
1454,1454,966
1455,1455,959
1456,1456,959
1457,1457,962
1458,1458,962
1459,1459,964
1460,1460,968
1461,1461,966
1462,1462,966
1463,1463,970
1464,1464,966
1465,1465,972
1466,1466,964
1467,1467,965
1468,1468,968
1469,1469,966
1470,1470,961
1471,1471,958
1472,1472,950
1473,1473,947
1474,1474,943
1475,1475,944
1476,1476,943
1477,1477,942
1478,1478,943
1479,1479,944
1480,1480,941
1481,1481,945
1482,1482,946
1483,1483,945
1484,1484,946
1485,1485,949
1486,1486,950
1487,1487,950
1488,1488,945
1489,1489,939
1490,1490,933
1491,1491,930
1492,1492,936
1493,1493,934
1494,1494,933
1495,1495,935
1496,1496,930
1497,1497,922
1498,1498,920
1499,1499,920
1500,1500,921
1501,1501,918
1502,1502,917
1503,1503,916
1504,1504,916
1505,1505,919
1506,1506,919
1507,1507,918
1508,1508,918
1509,1509,920
1510,1510,924
1511,1511,921
1512,1512,922
1513,1513,922
1514,1514,921
1515,1515,921
1516,1516,925
1517,1517,928
1518,1518,925
1519,1519,932
1520,1520,932
1521,1521,929
1522,1522,935
1523,1523,934
1524,1524,929
1525,1525,927
1526,1526,928
1527,1527,922
1528,1528,923
1529,1529,923
1530,1530,922
1531,1531,921
1532,1532,925
1533,1533,924
1534,1534,924
1535,1535,916
1536,1536,917
1537,1537,917
1538,1538,918
1539,1539,920
1540,1540,916
1541,1541,917
1542,1542,918
1543,1543,917
1544,1544,914
1545,1545,913
1546,1546,913
1547,1547,910
1548,1548,912
1549,1549,906
1550,1550,905
1551,1551,900
1552,1552,893
1553,1553,888
1554,1554,886
1555,1555,883
1556,1556,881
1557,1557,884
1558,1558,885
1559,1559,883
1560,1560,884
1561,1561,886
1562,1562,889
1563,1563,886
1564,1564,889
1565,1565,892
1566,1566,896
1567,1567,893
1568,1568,892
1569,1569,889
1570,1570,889
1571,1571,889
1572,1572,885
1573,1573,882
1574,1574,878
1575,1575,878
1576,1576,871
1577,1577,874
1578,1578,875
1579,1579,876
1580,1580,876
1581,1581,880
1582,1582,877
1583,1583,879
1584,1584,881
1585,1585,881
1586,1586,881
1587,1587,880
1588,1588,881
1589,1589,881
1590,1590,882
1591,1591,885
1592,1592,882
1593,1593,880
1594,1594,878
1595,1595,878
1596,1596,874
1597,1597,872
1598,1598,871
1599,1599,873
1600,1600,870
1601,1601,873
1602,1602,869
1603,1603,872
1604,1604,871
1605,1605,873
1606,1606,872
1607,1607,870
1608,1608,866
1609,1609,863
1610,1610,861
1611,1611,863
1612,1612,867
1613,1613,866
1614,1614,867
1615,1615,873
1616,1616,870
1617,1617,871
1618,1618,871
1619,1619,871
1620,1620,867
1621,1621,866
1622,1622,861
1623,1623,858
1624,1624,859
1625,1625,860
1626,1626,857
1627,1627,857
1628,1628,854
1629,1629,855
1630,1630,851
1631,1631,851
1632,1632,853
1633,1633,850
1634,1634,854
1635,1635,856
1636,1636,855
1637,1637,851
1638,1638,849
1639,1639,850
1640,1640,849
1641,1641,848
1642,1642,857
1643,1643,859
1644,1644,859
1645,1645,859
1646,1646,866
1647,1647,868
1648,1648,866
1649,1649,860
1650,1650,862
1651,1651,861
1652,1652,860
1653,1653,856
1654,1654,858
1655,1655,857
1656,1656,857
1657,1657,858
1658,1658,858
1659,1659,858
1660,1660,856
1661,1661,855
1662,1662,851
1663,1663,851
1664,1664,850
1665,1665,855
1666,1666,856
1667,1667,852
1668,1668,858
1669,1669,854
1670,1670,858
1671,1671,860
1672,1672,861
1673,1673,859
1674,1674,866
1675,1675,869
1676,1676,865
1677,1677,867
1678,1678,867
1679,1679,868
1680,1680,866
1681,1681,861
1682,1682,858
1683,1683,860
1684,1684,855
1685,1685,855
1686,1686,851
1687,1687,850
1688,1688,852
1689,1689,850
1690,1690,846
1691,1691,847
1692,1692,848
1693,1693,845
1694,1694,842
1695,1695,840
1696,1696,839
1697,1697,838
1698,1698,840
1699,1699,839
1700,1700,838
1701,1701,841
1702,1702,838
1703,1703,843
1704,1704,847
1705,1705,846
1706,1706,849
1707,1707,850
1708,1708,849
1709,1709,850
1710,1710,855
1711,1711,853
1712,1712,859
1713,1713,862
1714,1714,858
1715,1715,859
1716,1716,856
1717,1717,854
1718,1718,855
1719,1719,854
1720,1720,850
1721,1721,851
1722,1722,857
1723,1723,856
1724,1724,856
1725,1725,853
1726,1726,851
1727,1727,856
1728,1728,858
1729,1729,862
1730,1730,861
1731,1731,860
1732,1732,862
1733,1733,861
1734,1734,862
1735,1735,866
1736,1736,867
1737,1737,868
1738,1738,865
1739,1739,868
1740,1740,864
1741,1741,862
1742,1742,861
1743,1743,863
1744,1744,865
1745,1745,865
1746,1746,863
1747,1747,863
1748,1748,862
1749,1749,868
1750,1750,873
1751,1751,869
1752,1752,866
1753,1753,866
1754,1754,868
1755,1755,870
1756,1756,870
1757,1757,874
1758,1758,875
1759,1759,873
1760,1760,870
1761,1761,865
1762,1762,869
1763,1763,867
1764,1764,866
1765,1765,867
1766,1766,866
1767,1767,866
1768,1768,867
1769,1769,865
1770,1770,866
1771,1771,858
1772,1772,861
1773,1773,856
1774,1774,858
1775,1775,857
1776,1776,859
1777,1777,857
1778,1778,855
1779,1779,857
1780,1780,858
1781,1781,859
1782,1782,857
1783,1783,857
1784,1784,856
1785,1785,855
1786,1786,856
1787,1787,855
1788,1788,855
1789,1789,859
1790,1790,859
1791,1791,861
1792,1792,864
1793,1793,867
1794,1794,863
1795,1795,862
1796,1796,861
1797,1797,866
1798,1798,866
1799,1799,859
1800,1800,861
1801,1801,862
1802,1802,864
1803,1803,863
1804,1804,867
1805,1805,870
1806,1806,870
1807,1807,870
1808,1808,872
1809,1809,877
1810,1810,872
1811,1811,871
1812,1812,873
1813,1813,875
1814,1814,871
1815,1815,870
1816,1816,870
1817,1817,870
1818,1818,870
1819,1819,871
1820,1820,872
1821,1821,872
1822,1822,870
1823,1823,867
1824,1824,865
1825,1825,861
1826,1826,856
1827,1827,857
1828,1828,855
1829,1829,853
1830,1830,852
1831,1831,851
1832,1832,847
1833,1833,846
1834,1834,841
1835,1835,843
1836,1836,849
1837,1837,850
1838,1838,850
1839,1839,851
1840,1840,851
1841,1841,854
1842,1842,853
1843,1843,852
1844,1844,852
1845,1845,851
1846,1846,852
1847,1847,850
1848,1848,851
1849,1849,852
1850,1850,852
1851,1851,850
1852,1852,852
1853,1853,853
1854,1854,850
1855,1855,855
1856,1856,858
1857,1857,864
1858,1858,865
1859,1859,868
1860,1860,867
1861,1861,870
1862,1862,874
1863,1863,875
1864,1864,876
1865,1865,876
1866,1866,877
1867,1867,879
1868,1868,881
1869,1869,880
1870,1870,874
1871,1871,877
1872,1872,875
1873,1873,878
1874,1874,878
1875,1875,876
1876,1876,874
1877,1877,872
1878,1878,870
1879,1879,864
1880,1880,864
1881,1881,863
1882,1882,867
1883,1883,867
1884,1884,869
1885,1885,869
1886,1886,872
1887,1887,874
1888,1888,875
1889,1889,871
1890,1890,874
1891,1891,872
1892,1892,875
1893,1893,875
1894,1894,866
1895,1895,868
1896,1896,871
1897,1897,865
1898,1898,862
1899,1899,861
1900,1900,860
1901,1901,862
1902,1902,862
1903,1903,864
1904,1904,860
1905,1905,861
1906,1906,861
1907,1907,864
1908,1908,866
1909,1909,864
1910,1910,871
1911,1911,877
1912,1912,878
1913,1913,880
1914,1914,880
1915,1915,879
1916,1916,881
